web-scraper-order,web-scraper-start-url,Date,Open,Close*
"1615853873-793","https://finance.yahoo.com/quote/FB/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jun 19, 2020","237.79","238.79"
"1615853873-870","https://finance.yahoo.com/quote/FB/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Mar 02, 2020","194.03","196.44"
"1615853873-695","https://finance.yahoo.com/quote/FB/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Nov 06, 2020","293.95","293.41"
"1615853873-806","https://finance.yahoo.com/quote/FB/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jun 02, 2020","230.94","232.72"
"1615853873-767","https://finance.yahoo.com/quote/FB/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jul 28, 2020","234.63","230.12"
"1615853873-655","https://finance.yahoo.com/quote/FB/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jan 06, 2021","262.00","263.31"
"1615853873-716","https://finance.yahoo.com/quote/FB/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Oct 08, 2020","259.75","263.76"
"1615853873-778","https://finance.yahoo.com/quote/FB/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jul 13, 2020","247.01","239.00"
"1615853873-816","https://finance.yahoo.com/quote/FB/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","May 18, 2020","212.15","213.19"
"1615853873-613","https://finance.yahoo.com/quote/FB/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Mar 09, 2021","261.18","265.74"
"1615853873-727","https://finance.yahoo.com/quote/FB/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Sep 23, 2020","255.26","249.02"
"1615853873-757","https://finance.yahoo.com/quote/FB/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Aug 11, 2020","260.19","256.13"
"1615853873-800","https://finance.yahoo.com/quote/FB/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jun 10, 2020","240.96","236.73"
"1615853873-844","https://finance.yahoo.com/quote/FB/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Apr 07, 2020","171.79","168.83"
"1615853873-626","https://finance.yahoo.com/quote/FB/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Feb 18, 2021","269.57","269.39"
"1615853873-663","https://finance.yahoo.com/quote/FB/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Dec 23, 2020","266.89","268.11"
