web-scraper-order,web-scraper-start-url,Date,Open,Close
1620615670-23165,https://finance.yahoo.com/quote/AAPL/history?period1=345427200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Dec 01, 2016",27.59,28.95
1620615670-23149,https://finance.yahoo.com/quote/AAPL/history?period1=345427200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Dec 01, 2017",42.49,42.31
1620615670-23133,https://finance.yahoo.com/quote/AAPL/history?period1=345427200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Dec 01, 2018",46.12,39.44
1620615670-23117,https://finance.yahoo.com/quote/AAPL/history?period1=345427200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Dec 01, 2019",66.82,73.41
1620615670-23100,https://finance.yahoo.com/quote/AAPL/history?period1=345427200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Dec 01, 2020",121.01,132.69
1620615670-23604,https://finance.yahoo.com/quote/AAPL/history?period1=345427200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Feb 01, 1985",0.13,0.11
1620615670-23592,https://finance.yahoo.com/quote/AAPL/history?period1=345427200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Feb 01, 1986",0.1,0.11
1620615670-23580,https://finance.yahoo.com/quote/AAPL/history?period1=345427200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Feb 01, 1987",0.25,0.31
1620615670-23564,https://finance.yahoo.com/quote/AAPL/history?period1=345427200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Feb 01, 1988",0.37,0.38
1620615670-23548,https://finance.yahoo.com/quote/AAPL/history?period1=345427200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Feb 01, 1989",0.34,0.32
1620615670-23532,https://finance.yahoo.com/quote/AAPL/history?period1=345427200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Feb 01, 1990",0.31,0.3
1620615670-23516,https://finance.yahoo.com/quote/AAPL/history?period1=345427200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Feb 01, 1991",0.5,0.51
1620615670-23500,https://finance.yahoo.com/quote/AAPL/history?period1=345427200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Feb 01, 1992",0.58,0.6
1620615670-23484,https://finance.yahoo.com/quote/AAPL/history?period1=345427200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Feb 01, 1993",0.53,0.47
1620615670-23468,https://finance.yahoo.com/quote/AAPL/history?period1=345427200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Feb 01, 1994",0.29,0.33
1620615670-23452,https://finance.yahoo.com/quote/AAPL/history?period1=345427200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Feb 01, 1995",0.36,0.35
1620615670-23436,https://finance.yahoo.com/quote/AAPL/history?period1=345427200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Feb 01, 1996",0.25,0.25
1620615670-23424,https://finance.yahoo.com/quote/AAPL/history?period1=345427200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Feb 01, 1997",0.15,0.15
1620615670-23412,https://finance.yahoo.com/quote/AAPL/history?period1=345427200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Feb 01, 1998",0.17,0.21
1620615670-23400,https://finance.yahoo.com/quote/AAPL/history?period1=345427200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Feb 01, 1999",0.37,0.31
1620615670-23388,https://finance.yahoo.com/quote/AAPL/history?period1=345427200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Feb 01, 2000",0.93,1.02
1620615670-23375,https://finance.yahoo.com/quote/AAPL/history?period1=345427200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Feb 01, 2001",0.37,0.33
1620615670-23363,https://finance.yahoo.com/quote/AAPL/history?period1=345427200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Feb 01, 2002",0.43,0.39
1620615670-23351,https://finance.yahoo.com/quote/AAPL/history?period1=345427200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Feb 01, 2003",0.26,0.27
1620615670-23339,https://finance.yahoo.com/quote/AAPL/history?period1=345427200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Feb 01, 2004",0.4,0.43
1620615670-23327,https://finance.yahoo.com/quote/AAPL/history?period1=345427200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Feb 01, 2005",1.38,1.6
1620615670-23314,https://finance.yahoo.com/quote/AAPL/history?period1=345427200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Feb 01, 2006",2.68,2.45
1620615670-23302,https://finance.yahoo.com/quote/AAPL/history?period1=345427200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Feb 01, 2007",3.08,3.02
1620615670-23290,https://finance.yahoo.com/quote/AAPL/history?period1=345427200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Feb 01, 2008",4.87,4.47
1620615670-23278,https://finance.yahoo.com/quote/AAPL/history?period1=345427200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Feb 01, 2009",3.18,3.19
1620615670-23266,https://finance.yahoo.com/quote/AAPL/history?period1=345427200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Feb 01, 2010",6.87,7.31
1620615670-23254,https://finance.yahoo.com/quote/AAPL/history?period1=345427200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Feb 01, 2011",12.19,12.61
1620615670-23242,https://finance.yahoo.com/quote/AAPL/history?period1=345427200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Feb 01, 2012",16.37,19.37
1620615670-23228,https://finance.yahoo.com/quote/AAPL/history?period1=345427200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Feb 01, 2013",16.4,15.76
1620615670-23212,https://finance.yahoo.com/quote/AAPL/history?period1=345427200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Feb 01, 2014",17.95,18.79
1620615670-23195,https://finance.yahoo.com/quote/AAPL/history?period1=345427200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Feb 01, 2015",29.51,32.12
