web-scraper-order,web-scraper-start-url,Date,Open,Close
1620615576-22966,https://finance.yahoo.com/quote/AMZN/history?period1=863654400&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Aug 01, 2007",78.1,79.91
1620615576-22954,https://finance.yahoo.com/quote/AMZN/history?period1=863654400&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Aug 01, 2008",76.36,80.81
1620615576-22942,https://finance.yahoo.com/quote/AMZN/history?period1=863654400&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Aug 01, 2009",86.56,81.19
1620615576-22930,https://finance.yahoo.com/quote/AMZN/history?period1=863654400&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Aug 01, 2010",119.15,124.83
1620615576-22918,https://finance.yahoo.com/quote/AMZN/history?period1=863654400&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Aug 01, 2011",225,215.23
1620615576-22906,https://finance.yahoo.com/quote/AMZN/history?period1=863654400&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Aug 01, 2012",234.14,248.27
1620615576-22894,https://finance.yahoo.com/quote/AMZN/history?period1=863654400&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Aug 01, 2013",303.08,280.98
1620615576-22882,https://finance.yahoo.com/quote/AMZN/history?period1=863654400&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Aug 01, 2014",313.69,339.04
1620615576-22870,https://finance.yahoo.com/quote/AMZN/history?period1=863654400&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Aug 01, 2015",537.45,512.89
1620615576-22858,https://finance.yahoo.com/quote/AMZN/history?period1=863654400&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Aug 01, 2016",759.87,769.16
1620615576-22846,https://finance.yahoo.com/quote/AMZN/history?period1=863654400&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Aug 01, 2017",996.11,980.6
1620615576-22834,https://finance.yahoo.com/quote/AMZN/history?period1=863654400&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Aug 01, 2018",1784,2012.71
1620615576-22822,https://finance.yahoo.com/quote/AMZN/history?period1=863654400&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Aug 01, 2019",1871.72,1776.29
1620615576-22810,https://finance.yahoo.com/quote/AMZN/history?period1=863654400&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Aug 01, 2020",3180.51,3450.96
1620615576-23085,https://finance.yahoo.com/quote/AMZN/history?period1=863654400&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Dec 01, 1997",4.24,5.02
1620615576-23072,https://finance.yahoo.com/quote/AMZN/history?period1=863654400&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Dec 01, 1998",30.92,53.54
