web-scraper-order,web-scraper-start-url,Date,Open,Close*
"1615853728-245","https://finance.yahoo.com/quote/AAPL/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Apr 01, 2020","61.63","60.23"
"1615853728-270","https://finance.yahoo.com/quote/AAPL/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Feb 26, 2020","71.63","73.16"
"1615853728-267","https://finance.yahoo.com/quote/AAPL/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Mar 02, 2020","70.57","74.70"
"1615853728-96","https://finance.yahoo.com/quote/AAPL/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Oct 28, 2020","115.05","111.20"
"1615853728-152","https://finance.yahoo.com/quote/AAPL/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Aug 11, 2020","111.97","109.38"
"1615853728-24","https://finance.yahoo.com/quote/AAPL/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Feb 09, 2021","136.62","136.01"
"1615853728-80","https://finance.yahoo.com/quote/AAPL/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Nov 18, 2020","118.61","118.03"
"1615853728-113","https://finance.yahoo.com/quote/AAPL/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Oct 05, 2020","113.91","116.50"
"1615853728-117","https://finance.yahoo.com/quote/AAPL/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Sep 29, 2020","114.55","114.09"
"1615853728-258","https://finance.yahoo.com/quote/AAPL/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Mar 13, 2020","66.22","69.49"
"1615853728-173","https://finance.yahoo.com/quote/AAPL/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jul 14, 2020","94.84","97.06"
"1615853728-10","https://finance.yahoo.com/quote/AAPL/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Mar 02, 2021","128.41","125.12"
"1615853728-209","https://finance.yahoo.com/quote/AAPL/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","May 21, 2020","79.67","79.21"
"1615853728-254","https://finance.yahoo.com/quote/AAPL/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Mar 19, 2020","61.85","61.19"
"1615853728-242","https://finance.yahoo.com/quote/AAPL/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Apr 06, 2020","62.72","65.62"
"1615853728-142","https://finance.yahoo.com/quote/AAPL/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Aug 25, 2020","124.70","124.82"
"1615853728-65","https://finance.yahoo.com/quote/AAPL/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Dec 10, 2020","120.50","123.24"
"1615853728-192","https://finance.yahoo.com/quote/AAPL/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jun 16, 2020","87.86","88.02"
"1615853728-211","https://finance.yahoo.com/quote/AAPL/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","May 19, 2020","78.76","78.29"
"1615853728-188","https://finance.yahoo.com/quote/AAPL/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jun 22, 2020","87.83","89.72"
"1615853728-179","https://finance.yahoo.com/quote/AAPL/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jul 06, 2020","92.50","93.46"
"1615853728-167","https://finance.yahoo.com/quote/AAPL/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jul 22, 2020","96.69","97.27"
"1615853728-171","https://finance.yahoo.com/quote/AAPL/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jul 16, 2020","96.56","96.52"
"1615853728-295","https://finance.yahoo.com/quote/AAPL/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jan 22, 2020","79.64","79.43"
"1615853728-223","https://finance.yahoo.com/quote/AAPL/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","May 04, 2020","72.29","73.29"
"1615853728-214","https://finance.yahoo.com/quote/AAPL/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","May 14, 2020","76.13","77.39"
"1615853728-85","https://finance.yahoo.com/quote/AAPL/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Nov 11, 2020","117.19","119.49"
"1615853728-143","https://finance.yahoo.com/quote/AAPL/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Aug 24, 2020","128.70","125.86"
"1615853728-172","https://finance.yahoo.com/quote/AAPL/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jul 15, 2020","98.99","97.72"
"1615853728-280","https://finance.yahoo.com/quote/AAPL/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Feb 11, 2020","80.90","79.90"
"1615853728-177","https://finance.yahoo.com/quote/AAPL/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jul 08, 2020","94.18","95.34"
"1615853728-274","https://finance.yahoo.com/quote/AAPL/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Feb 20, 2020","80.66","80.07"
"1615853728-244","https://finance.yahoo.com/quote/AAPL/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Apr 02, 2020","60.08","61.23"
"1615853728-290","https://finance.yahoo.com/quote/AAPL/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jan 29, 2020","81.11","81.08"
"1615853728-215","https://finance.yahoo.com/quote/AAPL/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","May 13, 2020","78.04","76.91"
"1615853728-153","https://finance.yahoo.com/quote/AAPL/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Aug 10, 2020","112.60","112.73"
"1615853728-247","https://finance.yahoo.com/quote/AAPL/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Mar 30, 2020","62.69","63.70"
"1615853728-213","https://finance.yahoo.com/quote/AAPL/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","May 15, 2020","75.09","76.93"
"1615853728-278","https://finance.yahoo.com/quote/AAPL/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Feb 13, 2020","81.05","81.22"
"1615853728-232","https://finance.yahoo.com/quote/AAPL/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Apr 21, 2020","69.07","67.09"
"1615853728-71","https://finance.yahoo.com/quote/AAPL/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Dec 02, 2020","122.02","123.08"
"1615853728-263","https://finance.yahoo.com/quote/AAPL/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Mar 06, 2020","70.50","72.26"
"1615853728-54","https://finance.yahoo.com/quote/AAPL/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Dec 28, 2020","133.99","136.69"
"1615853728-250","https://finance.yahoo.com/quote/AAPL/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Mar 25, 2020","62.69","61.38"
"1615853728-25","https://finance.yahoo.com/quote/AAPL/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Feb 08, 2021","136.03","136.91"
"1615853728-13","https://finance.yahoo.com/quote/AAPL/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Feb 25, 2021","124.68","120.99"
"1615853728-218","https://finance.yahoo.com/quote/AAPL/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","May 08, 2020","76.41","77.53"
"1615853728-161","https://finance.yahoo.com/quote/AAPL/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jul 30, 2020","94.19","96.19"
"1615853728-31","https://finance.yahoo.com/quote/AAPL/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Feb 01, 2021","133.75","134.14"
"1615853728-29","https://finance.yahoo.com/quote/AAPL/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Feb 03, 2021","135.76","133.94"
